ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x2109d,CUS_0x2ec6,August,Sarahs,27,610-32-8187,Mechanic,57582.42_,4508535,6,10,25,9,"Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, and Payday Loan",43,18,29.52,8.0,Bad,3805.38,31.142839990634656,12 Years and 2 Months,Yes,431.2787426549352,103.51638281086656,High_spent_Large_value_payments,156.05837453419824,Standard
0x210a9,CUS_0xa525,August,,53_,589-22-6942,Musician,63407.82,5052985,1,3,4,4,"Debt Consolidation Loan, Auto Loan, Auto Loan, and Student Loan",4,2,6.32,4.0,Good,768.25,29.33524566810325,19 Years and 8 Months,No,181.6393923563381,198.5438150943813,Low_spent_Small_value_payments,415.11529254928047,Standard
0x210b5,CUS_0x2611,August,arani Krishnanl,37,976-05-5978,Architect,17919005,1464.250416666667,1,5,8,0,,5,2,2.4399999999999995,4.0,Good,69.03,30.109954212457065,19 Years and 10 Months,No,0.0,197.55398805003185,!@9#%8,238.87105361663487,Standard
0x210c1,CUS_0xa352,August,Leah Schnurrp,27,017-80-4174,Mechanic,10437765,729.8137499999998,10,6,16,5,"Debt Consolidation Loan, Not Specified, Mortgage Loan, Payday Loan, and Credit-Builder Loan",55,20,3.67,8.0,Bad,1824.45,24.998578378406034,18 Years and 5 Months,Yes,31.386547717883644,63.12602293448562,Low_spent_Medium_value_payments,258.4688043476308,Poor
0x210cd,CUS_0x1aeb,August,Dane,19,256-19-0938,Teacher,38253.64,2997.7120613270367,1,3,2,3,"Debt Consolidation Loan, Student Loan, and Personal Loan",5,0_,9.29,1.0,_,843.89,28.549220840187715,21 Years and 6 Months,No,395.7820367622671,47.59403231438962,High_spent_Large_value_payments,470.49553626297273,Good
0x210d9,CUS_0x8681,August,Agrawalh,28,539-50-5278,Lawyer,38791.68,3265.64,6,9,30,9,"Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Auto Loan, Debt Consolidation Loan, and Auto Loan",20,23,3.44,13.0,Bad,3772.55,33.76539791153817,NA,Yes,197.66130338745984,73.1231873935801,!@9#%8,295.77950921896013,Standard
0x210e5,CUS_0x4f16,August,,41,978-05-7107,Accountant,23692.52,,5,3,948,0,,28,13,10.69,5.0,_,915.87,36.707129107480434,31 Years and 3 Months,Yes,0.0,276.8482625891214,Low_spent_Small_value_payments,223.58940407754528,Standard
0x210f1,CUS_0x87b5,August,Dani,36,935-27-0277,Media_Manager,9648.82,1092.0683333333334,4,7,5469,6,"Student Loan, Mortgage Loan, Debt Consolidation Loan, Student Loan, Credit-Builder Loan, and Payday Loan",20,,8.94,5.0,Standard,1067.95,28.66741253267989,17 Years and 4 Months,Yes,29.060143217168783,53.67405012099539,Low_spent_Large_value_payments,296.4726399951692,Standard
0x210fd,CUS_0x1999,August,Silviob,32_,447-57-2543,Engineer,39020.72,3180.726666666667,3,3,19,1,Home Equity Loan,18,15,1.75,3.0,Standard,1213.43,31.0050196388282,20 Years and 10 Months,Yes,8392.0,408.8203273086203,Low_spent_Small_value_payments,172.75662795008392,Standard
0x21109,CUS_0x65b1,August,Tarab,25,798-29-5581,Musician,20623.16,1592.5966666666666,6,8,20,9,"Mortgage Loan, Student Loan, Student Loan, Mortgage Loan, Personal Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, and Payday Loan",28,23,2.41,11.0,Bad,4973.64,26.287793879571645,13 Years and 0 Months,Yes,108.98066347640146,117.84082464498472,Low_spent_Medium_value_payments,212.4381785452805,Poor
0x21115,CUS_0x878,August,Carrelk,24,467-94-0696,Engineer,39130.84,3421.903333333333,0,4,5,4,"Mortgage Loan, Home Equity Loan, Personal Loan, and Credit-Builder Loan",14,2,0.77,2.0,Good,218.9,36.67284335522164,25 Years and 10 Months,No,88.32887502394907,188.16238449008728,High_spent_Small_value_payments,325.699073819297,Good
0x21121,CUS_0x107c,August,,15,712-17-7369,Journalist,49718.55_,4179.2125,7,10,27,6_,"Payday Loan, Mortgage Loan, Home Equity Loan, Payday Loan, Auto Loan, and Auto Loan",27,17,10.5,7.0,Bad,1920.25,30.10963834234661,14 Years and 0 Months,Yes,231.95678064503062,430.88393873056435,Low_spent_Small_value_payments,45.080530624405014,Standard
0x2112d,CUS_0x442f,August,Herberts,28,438-91-3759,Musician,16702.25,1640.854166666667,10,8,23,5_,"Mortgage Loan, Auto Loan, Auto Loan, Auto Loan, and Credit-Builder Loan",60,18_,1.61,9.0,Bad,4536.64,24.678650341771483,7 Years and 4 Months,Yes,57.47093311136731,89.11271567836748,High_spent_Small_value_payments,277.50176787693186,Standard
0x21139,CUS_0x589a,August,Caroline Valetkevitchs,45,248-22-7032,Teacher,28435.76,,3,10,15,7,"Personal Loan, Auto Loan, Auto Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, and Debt Consolidation Loan",9,17,11.5,10.0,_,1962.25,26.291337466984057,8 Years and 2 Months,Yes,116.72019332019043,69.07873444942125,High_spent_Medium_value_payments,290.86573889705494,Standard
0x21145,CUS_0xaf0d,August,Thomas Ferrarou,16,370-40-4991,Manager,87204.48,7459.04,6,6,15,3,"Auto Loan, Home Equity Loan, and Personal Loan",6,12,18.08,5.0,Standard,748.53,33.05895884248184,31 Years and 8 Months,Yes,208.8985776378624,103.20552857692431,High_spent_Large_value_payments,673.7998937852134,Good
0x21151,CUS_0x24d4,August,Altmeyerv,23,258-43-9524,_______,41797.94,3618.161666666667,1,191,3,3,"Not Specified, Payday Loan, and Payday Loan",4,2,5.36,9.0,Good,1253.67,25.49100896309556,30 Years and 9 Months,No,73.43045136259559,217.66158882825283,Low_spent_Small_value_payments,360.7241264758184,Good
0x2115d,CUS_0x4937,August,Chris Vellacottm,42,706-41-2399,Architect,112308.38999999998,9642.0325,2,5,9,2,"Payday Loan, and Auto Loan",3,6,3.04,1.0,Good,666.31,30.715640983094715,16 Years and 11 Months,No,128.6947907497005,179.90976157261738,High_spent_Large_value_payments,895.5986976776821,Standard
0x21169,CUS_0xe75,August,ernard Vaughanu,48,630-86-9475,Manager,35820.62,2696.023737572665,0,6,8,4_,"Student Loan, Not Specified, Student Loan, and Personal Loan",10,7,5.949999999999998,7.0,Good,731.26,25.438507864827386,20 Years and 4 Months,No,150.00902027566954,241.0456565056519,Low_spent_Large_value_payments,216.77841897934692,Standard
0x21175,CUS_0x1852,August,Temple-Wests,39,350-44-7688,Architect,35846.52,3014.21,4,3,19,3,"Student Loan, Mortgage Loan, and Not Specified",23,19,17.92,8.0,Standard,332.22,26.207185656333195,20 Years and 3 Months,Yes,84.34603363743744,86.73583604680769,High_spent_Small_value_payments,390.33913031575486,Poor
0x21181,CUS_0x6bd,August,Kirstinm,925,679-22-8597,Engineer,20981.46,1611455,854,5,6,4,"Not Specified, Credit-Builder Loan, Home Equity Loan, and Debt Consolidation Loan",9,6,15.02,2.0,_,793.39,26.018833195914503,18 Years and 0 Months,Yes,56745.0,117.48857748593012,Low_spent_Large_value_payments,276.3279665270129,Good
0x2118d,CUS_0xb2b6,August,Jonathanp,30,718-97-6164,Engineer,84687.48,7284.29,1,6,7,2,"Home Equity Loan, and Not Specified",1,5_,3.18,2.0,Good,320.83,37.659816538641024,21 Years and 3 Months,No,86.47793019437485,172.20814690817343,Low_spent_Large_value_payments,739.7429228974518,Poor
0x21199,CUS_0x988c,August,Kevinz,31,083-64-0011,Writer,29101.85,2485.1541666666667,6,3,5,0,,21,9,4.77,9.0,Standard,1465.87,24.150347516690548,24 Years and 0 Months,No,0.0,45.265860832851466,High_spent_Medium_value_payments,453.2495558338152,Standard
0x211a5,CUS_0x9f8d,August,Jonathan Spicerf,35,363-98-4300,Writer,20120.38,1410.6983333333335,8,6,26,7,"Auto Loan, Payday Loan, Student Loan, Credit-Builder Loan, Personal Loan, Personal Loan, and Not Specified",28,16,8.87,9.0,Bad,2734.91,24.619231369763252,2 Years and 10 Months,Yes,62.49858275423454,39.052029783975854,!@9#%8,319.519220795123,Standard
0x211b1,CUS_0x1136,August,Stevenk,22,894-06-9872,Entrepreneur,37360.94,,10,5,33,5,"Home Equity Loan, Auto Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",44,12,_,11.0,Standard,1271.23,36.19634556049452,11 Years and 10 Months,Yes,93.34174656716051,254.47810388792874,Low_spent_Small_value_payments,228.62131621157747,Poor
0x211bd,CUS_0x5b25,August,Sabad,30,356-13-9836,Manager,19280.89,1550.740833333333,6,4,12,6,"Payday Loan, Personal Loan, Not Specified, Auto Loan, Credit-Builder Loan, and Auto Loan",22,,9.69,6.0,Standard,884.87,26.41402671809109,11 Years and 0 Months,Yes,52.18972872898715,150.46356236728204,!@9#%8,242.42079223706412,Poor
0x211c9,CUS_0x2c98,August,Lawrence Whitez,30_,532-22-6497,Teacher,19936.4,1404.3666666666668,4,6,6,0,,13,17,7.62,5.0,Standard,1342.68,30.16057614424373,32 Years and 8 Months,No,0.0,56.32759799510232,!@9#%8,374.1090686715644,Standard
0x211d5,CUS_0x1ed6,August,Axel Threlfalls,25,073-04-2832,Musician,127706.55,10785.2125,2,5,6,0,,0,5,9.92,2.0,_,790.87,32.907752145953985,20 Years and 8 Months,No,0.0,845.769499145003,Low_spent_Large_value_payments,502.7517508549969,Good
0x211e1,CUS_0x9fd7,August,Jeremy Gauntr,37,364-99-7073,Developer,18507.35,1653.7769758141026,10,6,33,8,"Payday Loan, Mortgage Loan, Student Loan, Auto Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, and Credit-Builder Loan",34,,21.65,13.0,_,4194.87,37.67872679233773,11 Years and 4 Months,Yes,181.93618940203504,,High_spent_Medium_value_payments,341.7955091303095,Standard
0x211ed,CUS_0xa85d,August,Adamg,18,647-63-8564,Media_Manager,34243.28,,7,10,18,7,"Not Specified, Student Loan, Auto Loan, Payday Loan, Payday Loan, Student Loan, and Credit-Builder Loan",28,23,16.92,11.0,Bad,1405.24,30.369876745404763,5 Years and 9 Months,NM,195.09979005515774,340.8444530459898,Low_spent_Small_value_payments,13.51642356551912,Poor
0x211f9,CUS_0x7547,August,rad Dorfmanq,41,777-07-9801,Teacher,15931.72,1179.6433333333332,6,8,32,9,"Credit-Builder Loan, Auto Loan, Mortgage Loan, Mortgage Loan, Mortgage Loan, Not Specified, Mortgage Loan, Mortgage Loan, and Debt Consolidation Loan",55,13,6.28,10.0,Bad,1693.97,39.03956245044076,NA,Yes,93.40164570396924,__10000__,Low_spent_Small_value_payments,272.60250403118675,Poor
0x21205,CUS_0x50dd,August,Abhishek Vishnoii,32,#F%$D@*&8,Lawyer,41293.1,3716.0916666666662,5,4,13,2,"Payday Loan, and Personal Loan",10,21,8.78,9.0,_,1416.43,30.953708548424586,19 Years and 0 Months,Yes,47.714365072906226,95.78875795447607,High_spent_Medium_value_payments,478.10604363928434,Good
0x21211,CUS_0x771d,August,Adrianv,15,323-10-7447,Engineer,36849.5,3029.791666666666,8,6,25,9,"Payday Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Auto Loan, Not Specified, Mortgage Loan, and Personal Loan",42,22,3.88,10.0,Bad,2327.11,39.06567350129613,19 Years and 10 Months,NM,174.52908239784335,267.94090779751514,Low_spent_Large_value_payments,130.50917647130817,Standard
0x2121d,CUS_0x44cb,August,Shirouzuu,51,427-62-5278,Musician,53543.38,4622.948333333333,5,7,15,4,"Home Equity Loan, Mortgage Loan, Payday Loan, and Student Loan",24,5,6.18,3.0,Standard,112.36,31.50324860144508,19 Years and 0 Months,No,127.79070025910565,412.0019120696802,!@9#%8,202.50222100454758,Standard
0x21229,CUS_0x8c27,August,Timf,15,422-31-2327,Accountant,63965.84,5394.486666666667,8,7,18,7,"Auto Loan, Home Equity Loan, Student Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",62,18,27.97,14.0,_,3496.34,33.31663902554129,0 Years and 11 Months,Yes,299.6086222418058,498.75449039565,Low_spent_Large_value_payments,11.085554029210869,Poor
0x21235,CUS_0x4057,August,Ethan Bilbys,49_,761-54-1901,Architect,39242.1,3229175,4,2,4,-100,,9,,1.0099999999999998,3.0,Good,772.08,35.462364526381954,22 Years and 9 Months,No,0.0,275.55031983357424,Low_spent_Small_value_payments,337.36718016642584,Good
0x21241,CUS_0x7c2,August,,45,460-71-7774,_______,36217.7,,5,7,18,0,,11,15,10.27,11.0,Standard,793.26,38.95419472360821,31 Years and 3 Months,Yes,0.0,108.3143467001476,High_spent_Small_value_payments,475.3998199665191,Standard
0x2124d,CUS_0x45ef,August,Patrick Temple-Westt,28,687-19-9885,Journalist,34798.03,3190.835833333333,0,5,12,1,Debt Consolidation Loan,7,10,8.72,1.0,Good,1214.29,29.511217039453825,31 Years and 8 Months,No,24.338060673970496,169.0174662501445,Low_spent_Medium_value_payments,405.7280564092183,Standard
0x21259,CUS_0xad3d,August,Nick Browns,41,160-01-3561,_______,35824.65,3271.3875000000007,7,4,15,3,"Student Loan, Debt Consolidation Loan, and Mortgage Loan",16,19,10.68,1136.0,Standard,754.02,28.967224398496494,27 Years and 8 Months,No,58.797713897635234,76.87342427554546,High_spent_Small_value_payments,451.4676118268194,Standard
0x21265,CUS_0xc1f,August,Peters,21,161-09-0372,Architect,9000425,703.0354166666666,7,4,31,3,"Debt Consolidation Loan, Auto Loan, and Personal Loan",22,8,18.78,7.0,Standard,1662.33,37.37773074026896,14 Years and 11 Months,Yes,11.682177942236992,55.99459155800066,Low_spent_Small_value_payments,292.62677216642896,Poor
0x21271,CUS_0x8ca,August,Marcyb,29,450-99-9426,Musician,35349.2,,6,7,20,3,"Home Equity Loan, Student Loan, and Home Equity Loan",20,11,10.57,2.0,Standard,551.36,30.100260588375047,16 Years and 5 Months,No,78.79827418703749,305.9842567457392,Low_spent_Small_value_payments,199.29413573389,Standard
0x2127d,CUS_0x2998,August,C.v,41,586-59-6353,Lawyer,20889.65,1710.8041666666668,6,10,19,5,"Auto Loan, Debt Consolidation Loan, Auto Loan, Debt Consolidation Loan, and Credit-Builder Loan",52,21,28.05,13.0,Bad,4323.55,33.41328591089462,5 Years and 3 Months,Yes,43.67646306105137,146.5479586891624,Low_spent_Small_value_payments,270.8559949164529,Standard
0x21289,CUS_0xb8b9,August,Andrew Callush,28,369-60-3838,Doctor,28896.84,2151.07,7,7,30,-100,"Debt Consolidation Loan, Personal Loan, Home Equity Loan, Auto Loan, and Student Loan",52,18,12.25,10.0,Standard,2131.92,23.9986230834936,14 Years and 6 Months,NM,93.79526933695531,77.58670770490919,Low_spent_Medium_value_payments,323.72502295813547,Poor
0x21295,CUS_0xa6b,August,Palmerw,33,318-22-9971,Entrepreneur,86274.99,6929.5825,6,7,12,3_,"Credit-Builder Loan, Home Equity Loan, and Mortgage Loan",10,12,17.33,0.0,Standard,138.25,39.40967613980185,20 Years and 6 Months,Yes,167.08439573345802,199.8921694679409,Low_spent_Medium_value_payments,605.9816847986012,Standard
0x212a1,CUS_0x8376,August,Jessica Wohlt,40,509-93-1354,Musician,32446.8,2722.9,8,6,11,1,Mortgage Loan,29,11,5.11,3.0,Standard,395.19,38.73464816152782,33 Years and 4 Months,No,18.115804988422692,153.47525369893316,High_spent_Small_value_payments,360.6989413126442,Good
0x212ad,CUS_0x2a86,August,Lesleyk,36,154-26-2987,Accountant,50817.9,4531825,3,6,5774,2,"Home Equity Loan, and Student Loan",16,15,17.05,12.0,Standard,2368.19,39.86771534660894,8 Years and 9 Months,NM,47.53723210835172,79.41901900966067,High_spent_Medium_value_payments,576.2262488819875,Poor
0x212b9,CUS_0x2bd2,August,ing Xiaoyio,49,629-39-0007,Manager,38155.64,2933.6366666666668,3,4,5,1,Home Equity Loan,8,1,1.63,6.0,Good,129.15,34.49996714491634,33 Years and 8 Months,No,23.213419478153877,270.7787321584488,Low_spent_Small_value_payments,289.371515030064,Poor
0x212c5,CUS_0x3a4d,August,Tim McLaughlinw,18,075-17-7733,_______,37006.6,3378.883333333333,7,10,3048,9,"Home Equity Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, Auto Loan, Student Loan, and Payday Loan",41,16,20.11,12.0,Bad,3386.25,39.41913324929196,8 Years and 4 Months,Yes,245.839955184929,207.47074576840552,Low_spent_Medium_value_payments,164.57763237999882,Standard
0x212d1,CUS_0x3276,August,Norihiko Shirouzuf,42,016-61-1825,Doctor,47370.64_,,5,6,14,1,Not Specified,16,20,6.44,0.0,Standard,1397.52,27.27253096685915,32 Years and 0 Months,No,21.716396698324967,254.90349343622174,Low_spent_Medium_value_payments,371.0354431987866,Standard
0x212dd,CUS_0x88b8,August,Aaron Maashom,54,#F%$D@*&8,Teacher,72363.72_,6124.31,5,3,8,3,"Credit-Builder Loan, Mortgage Loan, and Payday Loan",0,3,12.85,7.0,Good,364.45,35.980733792811954,20 Years and 5 Months,No,137.67296575390688,__10000__,!@9#%8,499.94089507073335,Standard
0x212e9,CUS_0x1a59,August,Karl Plumeu,19,531-57-4050,Journalist,69224.94,5481745,4,4,2,4,"Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, and Personal Loan",15,4,4.21,0.0,_,317.74,27.378066044762587,26 Years and 0 Months,No,227.98253335850188,271.2855386793547,Low_spent_Large_value_payments,318.90642796214337,Standard
0x212f5,CUS_0x4922,August,,37,523-78-6733,Teacher,132552.16,11094.013333333334,3,180,11,1,Debt Consolidation Loan,4,6,5.32,6.0,Good,789.03,35.666994762729495,20 Years and 10 Months,No,77.07980746059678,170.44252551861697,High_spent_Medium_value_payments,1111.8790003541196,Good
0x21301,CUS_0x7eb6,August,Edwardh,22,533-78-8189,Teacher,16627.15,1236.5958333333335,9,6,4759,8,"Credit-Builder Loan, Payday Loan, Mortgage Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, Auto Loan, and Debt Consolidation Loan",32,15,4.39,14.0,_,2607.71,30.82158063768377,16 Years and 9 Months,Yes,92.23669596479422,71.07118348252776,Low_spent_Medium_value_payments,240.3517038860114,Standard
0x2130d,CUS_0x3eab,August,Siddhartho,33,212-10-2855,Media_Manager,165799.4,,0,3,2,1,Home Equity Loan,8,9,7.08,1.0,Good,486.54,39.942131761595476,23 Years and 2 Months,No,81.5524226857578,__10000__,High_spent_Large_value_payments,1239.5621215192439,Good
0x21319,CUS_0x9ce2,August,Stephen Brownw,40,578-60-2730,Doctor,83491.35,7191.6125,8,7,16,0,,14,9,13.33,6.0,Standard,1057.71,38.841826166989584,12 Years and 3 Months,Yes,0.0,564.1796048764543,Low_spent_Large_value_payments,424.981645123546,Good
0x21325,CUS_0x7cf0,August,,42,439-65-0122,Lawyer,41468.9,3173.741666666667,1595,8,26,8,"Auto Loan, Debt Consolidation Loan, Auto Loan, Not Specified, Home Equity Loan, Payday Loan, Not Specified, and Payday Loan",51,24,22.08,16.0,Bad,3501.98,32.58159097845994,1 Years and 4 Months,NM,273.223267823821,37.24523414498871,High_spent_Medium_value_payments,256.905664697857,Poor
0x21331,CUS_0x3660,August,,39_,396-24-2492,_______,77326.84,,4,4,9,1,Not Specified,3,0,0.69,3.0,Good,469.43,24.62893025109363,23 Years and 9 Months,No,37.30993517228091,311.49971769356534,High_spent_Small_value_payments,573.980680467487,Good
0x2133d,CUS_0x6a29,August,,50,224-33-4622,Mechanic,67551.56999999999,5887.2975,5,3,20,4,"Debt Consolidation Loan, Home Equity Loan, Home Equity Loan, and Student Loan",22,17,9.61,8.0,Standard,268.08,29.859105067854838,25 Years and 8 Months,Yes,143.4185523682911,127.24242006953352,!@9#%8,578.0687775621752,Standard
0x21349,CUS_0x13d1,August,Lt,22,689-84-3896,Musician,22020.37,1605.030833333333,5,6,6,3,"Debt Consolidation Loan, Credit-Builder Loan, and Personal Loan",19,,5.14,9.0,Good,1343.64,30.789167712299648,26 Years and 4 Months,No,36.59863068535586,208.7493739989156,Low_spent_Small_value_payments,205.1550786490619,Poor
0x21355,CUS_0x3ace,August,Shirbonf,30,409-44-5696,Engineer,19938.73,,7,5,19,8,"Personal Loan, Not Specified, Not Specified, Student Loan, Auto Loan, Home Equity Loan, Student Loan, and Student Loan",56,18,30.26,10.0,Bad,4203.56,31.91985047740157,13 Years and 0 Months,Yes,111.96628296910265,107.38575536669005,High_spent_Small_value_payments,222.00404499754063,Poor
0x21361,CUS_0xa861,August,Danielm,45,598-53-8603,Engineer,62578.92,4986.91,6,6,6,4,"Credit-Builder Loan, Payday Loan, Credit-Builder Loan, and Payday Loan",7,11,10.97,4.0,Standard,1045.77,28.968888674546513,19 Years and 6 Months,Yes,208.225951976084,309.46484436032875,High_spent_Small_value_payments,241.0002036635873,Standard
0x2136d,CUS_0x95f0,August,Terhii,18,798-66-0089,Teacher,33662.51,3004.209166666667,4,4,9,3,"Student Loan, Mortgage Loan, and Credit-Builder Loan",25,15,8.53,12.0,Standard,1448.3,31.745568416746334,31 Years and 3 Months,Yes,76.80771063176694,23.150405002720493,High_spent_Large_value_payments,440.4628010321792,Standard
0x21379,CUS_0xa3f,August,Preziosoo,21,547-70-0531,Architect,38840.66,3442.721666666667,8,5,30,4,"Mortgage Loan, Student Loan, Auto Loan, and Credit-Builder Loan",61,23,3.17,10.0,Bad,2529.34,35.60396045985763,17 Years and 2 Months,Yes,125.9916496892073,93.99727503030243,Low_spent_Large_value_payments,394.2832419471569,Poor
0x21385,CUS_0x6692,August,Angela Moonb,22,470-06-0305,Developer,21419.85,1509.9875,3,3,12,2_,"Not Specified, and Debt Consolidation Loan",15,-1,0.67,3.0,Good,307.94,22.930219703302946,27 Years and 11 Months,No,25.347351946154703,135.38654067150816,Low_spent_Small_value_payments,280.26485738233714,Standard
